,index,Unnamed: 0,0,1,2,3,4,5
7584,85,85,"[u""Sauvignon Blanc Mary's Vineyard 2014""]",[u'Trinchero Napa Valley'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $18.78\n', u'\n']"
7585,86,86,[u'Chardonnay Russian River Valley 2012'],[u'DuMOL'],[u'Russian River Valley'],[u'United States'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $59.98\n', u'\n']"
7586,87,87,[u'Riesling'],[u'Jekel'],[u'Central Coast'],[u'United States'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.48\n', u'\n']"
7587,88,88,[u'Lyric Sauvignon Blanc - Chenin Blanc - Chardonnay'],[u'Nederburg'],[u'Coastal Region'],[u'South Africa'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.98\n', u'\n']"
7588,89,89,[u'Cellar Selection Sauvignon Blanc 2015'],[u'Villa Maria'],[u'Auckland'],[u'New Zealand'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $17.49\n', u'\n']"
7589,90,90,[u'Puligny-Montrachet 2009'],[u'Olivier Leflaive'],[u'Bourgogne'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $45.00\n', u'\n']"
7590,91,91,[u'Goosefoot Road Riesling'],[u'Fetzer'],[u'Mendocino County'],[u'United States'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.98\n', u'\n']"
7591,92,92,[u'Veladora Sauvignon Blanc 2014'],[u'Orin Swift'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $28.97\n', u'\n']"
7592,93,93,[u'Riesling Scharzhofberger Sp\xe4tlese 2010'],[u'Egon M\xfcller-Scharzhof'],[u'Mosel'],[u'Germany'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $134.95\n', u'\n']"
7593,94,94,[u'Chardonnay Barrel Fermented'],[u'Dr. Konstantin Frank'],[u'New York'],[u'United States'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.99\n', u'\n']"
7594,95,95,[u'Grillo Kados Risignolo 2014'],[u'Duca di Salaparuta'],[u'Terre Siciliane'],[u'Italy'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $15.88\n', u'\n']"
7595,96,96,[u'Pinot Gris Alsace 2012'],[u'Domaine Marcel Deiss'],[u'Alsace'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $29.99\n', u'\n']"
7596,97,97,[u'Graacher Domprobst Riesling Auslese 2012'],[u'Willi Schaefer'],[u'Mosel'],[u'Germany'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $76.98\n', u'\n']"
7597,98,98,[u'California Special Selection White Cabernet Sauvignon'],[u'Wilson Creek'],[u'South Coast'],[u'United States'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $24.99\n', u'\n']"
7598,99,99,[u'Matar Chardonnay'],[u'Pelter'],[u'Harey Yehuda'],[u'Israel'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $27.03\n', u'\n']"
7599,0,0,[u'Le Domaine Blanco de Guarda 2014'],[u'Abadia Retuerta'],[u'Castilla y Le\xf3n'],[u'Spain'],"[u'\nAvg. Rating: 4.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $33.69\n', u'\n']"
7600,1,1,[u'Signaterra Sangiacomo Vineyard West Rows Chardonnay'],[u'Benziger'],[u'North Coast'],[u'United States'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.98\n', u'\n']"
7601,2,2,[u'Pinot Grigio 2014'],[u'Stellina di Notte'],[u'Chianti'],[u'Italy'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.98\n', u'\n']"
7602,3,3,[u'En Pimont Chassagne-Montrachet 2010'],[u'Au Pied Du Mont Chauve'],[u'C\xf4te de Beaune'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $79.99\n', u'\n']"
7603,4,4,[u'Chardonnay 2014'],[u'Barboursville'],[u'Virginia'],[u'United States'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $15.98\n', u'\n']"
7604,5,5,[u'Rias Baixas Albarino Burgans'],[u'Martin Codax'],[u'Galicia'],[u'Spain'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.98\n', u'\n']"
7605,6,6,[u'Icon Sauvignon Blanc 2015'],[u'Nobilo'],[u'North Island'],[u'New Zealand'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $17.97\n', u'\n']"
7606,7,7,[u'Organic Natural White'],[u'Frey'],[u'North Coast'],[u'United States'],"[u'\nAvg. Rating: 3.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $8.98\n', u'\n']"
7607,8,8,[u'Chardonnay'],[u'Fetzer'],[u'Mendocino County'],[u'United States'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $8.48\n', u'\n']"
7608,9,9,[u'Champagne Grand Cru Blanc De Blancs'],[u'Le Mesnil'],[u'Champagne'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $44.98\n', u'\n']"
7609,10,10,[u'El Gordo del Circo Verdejo 2013'],[u'El Circo'],[u'Cari\xf1ena'],[u'Spain'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.58\n', u'\n']"
7610,11,11,[u'Marlborough Sauvignon Blanc 2014'],[u'The Crossings'],[u'Marlborough'],[u'New Zealand'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.98\n', u'\n']"
7611,12,12,[u'Chenin Blanc Old Vine Cuv\xe9e Cellar Selection 2012'],[u'Chappellet'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 4.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $324.00\n', u'\n']"
7612,13,13,[u'Sauternes 1er Cru Class\xe9 2009'],[u'Clos Haut-Peyraguey'],[u'Sauternes'],[u'France'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $61.19\n', u'\n']"
7613,14,14,[u'Chardonnay Toscana IL Marzocco 2011'],[u'Avignonesi'],[u'Toscana'],[u'Italy'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $43.20\n', u'\n']"
7614,15,15,[u'Pinot Gris 2014'],[u'Mt. Beautiful'],[u'Canterbury'],[u'New Zealand'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $19.76\n', u'\n']"
7615,16,16,[u'Pinot Grigio Delle Venezie 2013'],[u'Bolla'],[u'Veneto'],[u'Italy'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $8.98\n', u'\n']"
7616,17,17,[u'Pinot Gris Traditions 2013'],[u'Milbrandt Vineyards'],[u'Washington'],[u'United States'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.98\n', u'\n']"
7617,18,18,[u'Piesporter Goldtr\xf6pfchen Riesling Sp\xe4tlese 2012'],[u'Reichsgraf von Kesselstatt'],[u'Mosel'],[u'Germany'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $33.20\n', u'\n']"
7618,19,19,[u'Sancerre La C\xf4te Des Monts Damn\xe9s 2014'],[u'Henri Bourgeois'],[u'Sancerre'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $29.97\n', u'\n']"
7619,20,20,[u'Val do Biber'],[u'Sorte O Soro'],[u'Galicia'],[u'Spain'],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $123.39\n', u'\n']"
7620,21,21,[u'Gaia & Rey 2011'],[u'Gaja'],[u'Piemonte'],[u'Italy'],"[u'\nAvg. Rating: 4.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $225.98\n', u'\n']"
7621,22,22,[u'Johannishof Riesling Trocken 2014'],[u'Knipser'],[u'Pfalz'],[u'Germany'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $8.80\n', u'\n']"
7622,23,23,[u'Chenin Blanc 2014'],[u'Essay'],[u'Western Cape'],[u'South Africa'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $10.98\n', u'\n']"
7623,24,24,[u'Home Ranch Chardonnay 2012'],[u'Sbragia'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $26.97\n', u'\n']"
7624,25,25,"[u""Langhe Bussia D'Or 2011""]",[u'Poderi Aldo Conterno'],[u'Piemonte'],[u'Italy'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $54.99\n', u'\n']"
7625,26,26,[u'Sauvignon Blanc Place In The Sun'],[u'Place In The Sun'],[u'Coastal Region'],[u'South Africa'],"[u'\nAvg. Rating: 3.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $10.78\n', u'\n']"
7626,27,27,[u'Ch\xe2teau de Cosse Sauternes'],[u'Ch\xe2teau Rieussec'],[u'Sauternes'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $69.98\n', u'\n']"
7627,28,28,[u'S\xe9millon - Sauvignon Blanc'],[u'Yellow Tail'],[u'South Eastern Australia'],[u'Australia'],"[u'\nAvg. Rating: 3.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $6.98\n', u'\n']"
7628,29,29,[u'Godello Bierzo'],[u'Alvarez de Toledo'],[u'Bierzo'],[u'Spain'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.40\n', u'\n']"
7629,30,30,[u'Lugana Riserva Sergio 2011'],[u'Zenato'],[u'Veneto'],[u'Italy'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $32.82\n', u'\n']"
7630,31,31,[u'Pinot Grigio Alto Adige 2015'],[u'Elena Walch'],[u'Alto Adige'],[u'Italy'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $17.47\n', u'\n']"
7631,32,32,[u'Riesling'],[u'Cupcake Vineyards'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $8.98\n', u'\n']"
7632,33,33,[u'Riesling Scharzhof 2006'],[u'Egon M\xfcller-Scharzhof'],[u'Mosel'],[u'Germany'],"[u'\nAvg. Rating: 4.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $120.71\n', u'\n']"
7633,34,34,[u'The Cutrer Chardonnay 2013'],[u'Sonoma-Cutrer'],[u'Russian River Valley'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $31.98\n', u'\n']"
7634,35,35,[u'Tarima Blanco 2014'],[u'Volver'],[u'Jumilla'],[u'Spain'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $7.98\n', u'\n']"
7635,36,36,[u'Chardonnay'],[u'The Naked Grape'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $6.98\n', u'\n']"
7636,37,37,[u'Corton-Charlemagne Grand Cru 2002'],[u'Louis Latour'],[u'C\xf4te de Nuits'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $136.99\n', u'\n']"
7637,38,38,[u'Alsace Les Natures Pinot Blanc'],[u'Jean-Baptiste Adam'],[u'Alsace'],[u'France'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $21.97\n', u'\n']"
7638,39,39,[u'Goats do Roam White'],[u'Fairview'],[u'Coastal Region'],[u'South Africa'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.15\n', u'\n']"
7639,40,40,[u'Gew\xfcrztraminer S\xfcdtirol - Alto Aidge 2015'],[u'St. Michael-Eppan'],[u'Trentino-Alto Adige'],[u'Italy'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $17.96\n', u'\n']"
7640,41,41,[u'Jacobus Trocken Riesling 2013'],[u'Peter Jakob Kuhn'],[u'Rheingau'],[u'Germany'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $20.96\n', u'\n']"
7641,42,42,[u'Fum\xe9 Blanc 2014'],[u'Robert Mondavi'],[u'Oakville'],[u'United States'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $15.23\n', u'\n']"
7642,43,43,[u'Sauvignon Blanc Warrelwind 2015'],[u'MAN'],[u'Stellenbosch'],[u'South Africa'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $8.96\n', u'\n']"
7643,44,44,[u'Elgin Chardonnay'],[u'Kershaw'],[u'Overberg'],[u'South Africa'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $47.48\n', u'\n']"
7644,45,45,[u'Honoro Vera Rueda 2015'],[u'Bodegas Ateca'],[u'Calatayud'],[u'Spain'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $8.97\n', u'\n']"
7645,46,46,[u'Villa Antinori Toscana Bianco 2014'],[u'Marchesi Antinori'],[u'Toscana'],[u'Italy'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.96\n', u'\n']"
7646,47,47,[u'Colomba Platino 2014'],[u'Duca di Salaparuta'],[u'Terre Siciliane'],[u'Italy'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $11.28\n', u'\n']"
7647,48,48,[u'Furmint Gomila Exclusive Dry White'],[u'Puklavec'],[u'Primorje'],[u'Slovenia'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $16.97\n', u'\n']"
7648,49,49,[u'Bin 311 Chardonnay 2013'],[u'Penfolds'],[u'South Australia'],[u'Australia'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $32.28\n', u'\n']"
7649,50,50,[u'Chardonnay 2014'],[u'Butternut'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.98\n', u'\n']"
7650,51,51,[u'Barrel Fermented Chardonnay'],[u'Mer Soleil'],[u'Santa Lucia Highlands'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $29.97\n', u'\n']"
7651,52,52,[u'Sancerre Les Broux'],[u'Cave des Vins de Sancerre'],[u'Sancerre'],[u'France'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $32.63\n', u'\n']"
7652,53,53,[u'Chardonnay 2015'],[u'Los Vascos'],[u'Valle de Colchagua'],[u'Chile'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.98\n', u'\n']"
7653,54,54,[u'Reserva Casablanca Estate Chardonnay 2013'],[u'Santa Carolina'],[u'Valle de Rapel'],[u'Chile'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $10.98\n', u'\n']"
7654,55,55,[u'Bucaco Branco Reservado 2002'],[u'Alexandre de Almeida'],[u'Beiras'],[u'Portugal'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $46.63\n', u'\n']"
7655,56,56,[u'Meursault Premier Cru Caillerets'],[u'Domaine Coche-Dury'],[u'C\xf4te de Beaune'],[u'France'],"[u'\nAvg. Rating: 4.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $624.99\n', u'\n']"
7656,57,57,[u'Sauvignon Blanc'],[u'Yellow Tail'],[u'South Eastern Australia'],[u'Australia'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $6.98\n', u'\n']"
7657,58,58,[u'Classic Collection Chardonnay'],[u'KWV'],[u'Paarl'],[u'South Africa'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $11.59\n', u'\n']"
7658,59,59,[u'Vermentino Bolgheri Grattamacco 2013'],[u'ColleMassari'],[u'Toscana'],[u'Italy'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $109.99\n', u'\n']"
7659,60,60,[u'Napa Valley Chardonnay 2012'],[u'Duckhorn'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 4.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $37.48\n', u'\n']"
7660,61,61,[u'Russian River Valley Chardonnay 2014'],[u'Raeburn'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 4.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $16.98\n', u'\n']"
7661,62,62,"[u""Moscato d'Asti""]",[u'Lucc\xedo'],[u'Asti'],[u'Italy'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.99\n', u'\n']"
7662,63,63,[u'Blanc 2015'],[u'Mas de Daumas Gassac'],[u'Languedoc'],[u'France'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $59.99\n', u'\n']"
7663,64,64,[u'Sauvignon Blanc 2013'],[u'Tangent Winery'],[u'Central Coast'],[u'United States'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.98\n', u'\n']"
7664,65,65,[u'Chardonnay 2012'],[u'Etude'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $31.85\n', u'\n']"
7665,66,66,[u'Haus Klosterberg Riesling Kabinett 2012'],[u'Markus Molitor'],[u'Mosel'],[u'Germany'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $21.13\n', u'\n']"
7666,67,67,[u'Faustine Vieilles Vignes 2015'],[u'Abbatucci'],[u'Corsica'],[u'France'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $34.95\n', u'\n']"
7667,68,68,[u'Sauvignon Blanc 2014'],[u'Oberon'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $17.97\n', u'\n']"
7668,69,69,[u'Fronholz Pinot Gris'],[u'Ostertag'],[u'Alsace'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $45.51\n', u'\n']"
7669,70,70,[u'Chardonnay Red Shoulder Ranch 2011'],[u'Shafer'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $56.49\n', u'\n']"
7670,71,71,[u'Bernkasteler Lay Riesling Auslese'],[u'Markus Molitor'],[u'Mosel'],[u'Germany'],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $79.00\n', u'\n']"
7671,72,72,[u'Chardonnay 2013'],[u'Treana'],[u'Paso Robles'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $16.96\n', u'\n']"
7672,73,73,[u'California Chardonnay'],[u'Meridian'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $7.98\n', u'\n']"
7673,74,74,[u'Reserve Sonoma Valley Chardonnay'],[u'Robert Hunter'],[u'Sonoma County'],[u'United States'],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $50.00\n', u'\n']"
7674,75,75,[u'Bernkasteler Badstube Riesling Sp\xe4tlese'],[u'Markus Molitor'],[u'Mosel'],[u'Germany'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $31.29\n', u'\n']"
7675,76,76,[u'Sauvignon Blanc'],[u'Smoking Loon'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $7.98\n', u'\n']"
7676,77,77,[u'Riesling Kamptaler Terrassen 2014'],[u'Weingut Brundlmayer'],[u'Nieder\xf6sterreich'],[u'Austria'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $23.48\n', u'\n']"
7677,78,78,[u'Reserva Chardonnay'],[u'Ventisquero'],[u'Valle del Maipo'],[u'Chile'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $30.00\n', u'\n']"
7678,79,79,[u'Gr\xfcner Veltliner Burgenland 2014'],[u'H\xf6pler'],[u'Burgenland'],[u'Austria'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.99\n', u'\n']"
7679,80,80,[u'Cannonau Di Sardegna Cortes'],[u'Vini Mura'],[u'Sardegna'],[u'Italy'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $19.29\n', u'\n']"
7680,81,81,[u'Sauvignon Blanc 2015'],[u'Tohu Wines'],[u'Marlborough'],[u'New Zealand'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.48\n', u'\n']"
7681,82,82,[u'Puligny-Montrachet 1er Cru Le Cailleret 2009'],"[u""La Pousse d'Or""]",[u'C\xf4te de Beaune'],[u'France'],"[u'\nAvg. Rating: 4.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $100.00\n', u'\n']"
7682,83,83,[u'R\xedas Baixas Albari\xf1o 2015'],[u'Mar de Frades'],[u'R\xedas Baixas'],[u'Spain'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $20.97\n', u'\n']"
7683,84,84,[u'Unique Chardonnay Y Malans'],[u'Donatsch'],[u'Eastern Switzerland'],[u'Switzerland'],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $67.61\n', u'\n']"
7684,85,85,[u'Les Clavelles Blanc C\xf4tes du Rh\xf4ne'],[u'Brusset'],[u'C\xf4tes du Rh\xf4ne Villages Cairanne'],[u'France'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $24.29\n', u'\n']"
7685,86,86,[u'Floreado Sauvignon Blanc 2014'],[u'Andrian'],[u'Trentino-Alto Adige'],[u'Italy'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $27.50\n', u'\n']"
7686,87,87,[u'Vouvray Silex Noir 2014'],[u'Domaine Fran\xe7ois Pinon'],[u'Loire Valley'],[u'France'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $23.99\n', u'\n']"
7687,88,88,[u'Sancerre Blanc 2014'],[u'La Poussie'],[u'Sancerre'],[u'France'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $30.43\n', u'\n']"
7688,89,89,[u'Le Montrachet Grand Cru'],[u'Vincent Girardin'],[u'Bourgogne'],[u'France'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $620.18\n', u'\n']"
7689,90,90,[u'Vin de Savoie Abymes 2015'],[u'Labbe'],[u'Savoie'],[u'France'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.98\n', u'\n']"
7690,91,91,[u'White Blend'],[u'Badenhorst Family Wines'],[u'Swartland'],[u'South Africa'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $36.73\n', u'\n']"
7691,92,92,[u'Monte Bello Chardonnay 2006'],[u'Ridge Vineyards'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 4.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $50.00\n', u'\n']"
7692,93,93,[u'Wehlener Sonnenuhr Riesling Auslese 2003'],[u'S.A. Pr\xfcm'],[u'Mosel'],[u'Germany'],"[u'\nAvg. Rating: 4.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $38.74\n', u'\n']"
7693,94,94,[u'Le Loriot Pouilly-Fum\xe9 2013'],[u'Joseph Mellot'],[u'Loire Valley'],[u'France'],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $23.18\n', u'\n']"
